iter	Passed	Remaining
1658	64298	517063
1659	64333	516991
1660	64369	516934
1661	64406	516881
1662	64447	516860
1663	64484	516802
1664	64519	516734
1665	64554	516669
1666	64591	516613
1667	64631	516583
1668	64668	516532
1669	64703	516469
1670	64740	516411
1671	64776	516352
1672	64812	516291
1673	64846	516218
1674	64883	516162
1675	64919	516100
1676	64956	516050
1677	64993	515995
1678	65029	515938
1679	65065	515874
1680	65100	515808
1681	65137	515755
1682	65171	515676
1683	65207	515615
1684	65244	515565
1685	65278	515489
1686	65313	515426
1687	65350	515370
1688	65385	515305
1689	65425	515270
1690	65461	515215
1691	65498	515162
1692	65534	515101
1693	65569	515037
1694	65606	514979
1695	65643	514927
1696	65678	514863
1697	65712	514788
1698	65748	514724
1699	65784	514668
1700	65824	514637
1701	65861	514584
1702	65896	514519
1703	65931	514453
1704	65968	514397
1705	66003	514334
1706	66039	514271
1707	66076	514219
1708	66110	514143
1709	66146	514083
1710	66181	514016
1711	66218	513968
1712	66259	513944
1713	66299	513917
1714	66334	513853
1715	66368	513779
1716	66403	513709
1717	66440	513655
1718	66475	513593
1719	66512	513537
1720	66547	513475
1721	66581	513396
1722	66619	513351
1723	66655	513296
1724	66690	513227
1725	66726	513171
1726	66760	513095
1727	66795	513027
1728	66832	512978
1729	66867	512905
1730	66902	512839
1731	66938	512782
1732	66973	512717
1733	67008	512648
1734	67043	512583
1735	67078	512518
1736	67113	512451
1737	67149	512393
1738	67184	512326
1739	67221	512273
1740	67258	512220
1741	67294	512161
1742	67329	512098
1743	67365	512039
1744	67398	511958
1745	67434	511898
1746	67471	511851
1747	67506	511786
1748	67541	511717
1749	67577	511656
1750	67611	511584
1751	67645	511513
1752	67681	511452
1753	67716	511390
1754	67751	511324
1755	67788	511268
1756	67822	511199
1757	67857	511133
1758	67893	511074
1759	67929	511012
1760	67964	510948
1761	68001	510895
1762	68035	510826
1763	68071	510765
1764	68108	510714
1765	68142	510645
1766	68178	510585
1767	68217	510553
1768	68254	510497
1769	68289	510435
1770	68325	510377
1771	68361	510316
1772	68395	510246
1773	68432	510194
1774	68467	510129
1775	68501	510060
1776	68538	510011
1777	68573	509942
1778	68610	509892
1779	68646	509832
1780	68679	509756
1781	68715	509695
1782	68751	509642
1783	68787	509581
1784	68825	509538
1785	68868	509534
1786	68905	509483
1787	68942	509435
1788	68979	509382
1789	69016	509336
1790	69054	509290
1791	69091	509239
1792	69129	509198
1793	69164	509136
1794	69201	509086
1795	69238	509032
1796	69274	508974
1797	69309	508912
1798	69346	508859
1799	69383	508814
1800	69420	508765
1801	69455	508697
1802	69492	508645
1803	69525	508567
1804	69559	508500
1805	69597	508457
1806	69631	508384
1807	69665	508313
1808	69702	508259
1809	69737	508195
1810	69773	508141
1811	69808	508075
1812	69843	508014
1813	69878	507950
1814	69914	507888
1815	69949	507827
1816	69985	507767
1817	70021	507716
1818	70058	507664
1819	70093	507597
1820	70129	507543
1821	70166	507494
1822	70203	507446
1823	70240	507393
1824	70277	507347
1825	70312	507283
1826	70348	507222
1827	70382	507155
1828	70418	507095
1829	70459	507074
1830	70502	507068
1831	70543	507050
1832	70585	507038
1833	70632	507058
1834	70679	507078
1835	70719	507053
1836	70760	507032
1837	70798	506991
1838	70834	506934
1839	70871	506886
1840	70910	506851
1841	70948	506808
1842	70985	506758
1843	71030	506766
1844	71076	506780
1845	71120	506779
1846	71163	506771
1847	71204	506751
1848	71245	506732
1849	71290	506743
1850	71333	506734
1851	71377	506730
1852	71417	506704
1853	71456	506667
1854	71500	506671
1855	71550	506716
1856	71592	506697
1857	71634	506684
1858	71676	506671
1859	71720	506672
1860	71762	506659
1861	71801	506622
1862	71839	506579
1863	71878	506539
1864	71918	506512
1865	71957	506479
1866	72010	506540
1867	72064	506614
1868	72114	506656
1869	72169	506727
1870	72211	506718
1871	72256	506724
1872	72307	506770
1873	72351	506772
1874	72392	506747
1875	72433	506724
1876	72481	506751
1877	72530	506785
1878	72577	506809
1879	72624	506826
1880	72671	506844
1881	72718	506863
1882	72759	506842
1883	72805	506854
1884	72848	506844
1885	72887	506811
1886	72928	506786
1887	72969	506767
1888	73011	506749
1889	73065	506822
1890	73107	506802
1891	73146	506766
1892	73189	506760
1893	73237	506785
1894	73282	506792
1895	73325	506780
1896	73368	506773
1897	73414	506781
1898	73460	506798
1899	73516	506878
1900	73559	506871
1901	73655	507225
1902	73737	507480
1903	73815	507713
1904	73885	507888
1905	73935	507926
1906	74004	508097
1907	74105	508486
1908	74176	508669
1909	74220	508665
1910	74269	508691
1911	74312	508686
1912	74350	508639
1913	74387	508584
1914	74425	508544
1915	74460	508474
1916	74494	508402
1917	74536	508389
1918	74575	508349
1919	74617	508334
1920	74665	508355
1921	74703	508311
1922	74741	508267
1923	74780	508229
1924	74826	508235
1925	74869	508227
1926	74914	508227
1927	74961	508243
1928	75004	508236
1929	75047	508220
1930	75087	508189
1931	75126	508155
1932	75164	508111
1933	75203	508072
1934	75239	508014
1935	75285	508024
1936	75322	507970
1937	75358	507913
1938	75399	507884
1939	75437	507845
1940	75482	507846
1941	75525	507829
1942	75561	507777
1943	75597	507719
1944	75636	507678
1945	75703	507828
1946	75749	507833
1947	75826	508053
1948	75889	508176
1949	75933	508167
1950	75975	508155
1951	76022	508166
1952	76077	508235
1953	76137	508338
1954	76199	508450
1955	76253	508513
1956	76312	508605
1957	76368	508678
1958	76427	508774
1959	76501	508968
1960	76563	509080
1961	76623	509181
1962	76681	509266
1963	76730	509293
1964	76813	509547
1965	76884	509723
1966	76936	509767
1967	77006	509933
1968	77083	510147
1969	77142	510239
1970	77207	510366
1971	77263	510443
1972	77320	510518
1973	77387	510663
1974	77449	510777
1975	77509	510874
1976	77568	510962
1977	77626	511050
1978	77695	511202
1979	77763	511350
1980	77813	511385
1981	77888	511578
1982	77944	511649
1983	77998	511710
1984	78058	511803
1985	78120	511915
1986	78177	511987
1987	78242	512117
1988	78305	512231
1989	78378	512414
1990	78448	512574
1991	78504	512644
1992	78561	512722
1993	78628	512862
1994	78687	512945
1995	78743	513017
1996	78795	513060
1997	78864	513213
1998	78921	513287
1999	78974	513334
2000	79029	513397
2001	79104	513583
2002	79161	513661
2003	79242	513889
2004	79296	513942
2005	79350	513999
2006	79404	514052
2007	79460	514116
2008	79518	514196
2009	79576	514277
2010	79636	514371
2011	79699	514480
2012	79760	514582
2013	79817	514650
2014	79872	514709
2015	79949	514915
2016	80026	515110
2017	80077	515148
2018	80132	515203
2019	80199	515343
2020	80263	515454
2021	80318	515513
2022	80371	515560
2023	80426	515619
2024	80493	515754
2025	80553	515845
2026	80615	515948
2027	80668	515993
2028	80729	516086
2029	80789	516179
2030	80842	516221
2031	80896	516274
2032	80949	516318
2033	81003	516369
2034	81092	516642
2035	81157	516758
2036	81217	516848
2037	81273	516913
2038	81327	516961
2039	81379	516998
2040	81435	517058
2041	81488	517105
2042	81546	517176
2043	81602	517239
2044	81660	517315
2045	81709	517333
2046	81760	517362
2047	81811	517393
2048	81861	517419
2049	81915	517468
2050	81969	517516
2051	82029	517599
2052	82085	517660
2053	82134	517680
2054	82190	517740
2055	82244	517785
2056	82299	517840
2057	82367	517979
2058	82419	518014
2059	82479	518100
2060	82530	518126
2061	82585	518181
2062	82635	518202
2063	82687	518236
2064	82740	518281
2065	82796	518340
2066	82846	518361
2067	82896	518382
2068	82949	518421
2069	82998	518442
2070	83050	518476
2071	83098	518484
2072	83149	518513
2073	83212	518611
2074	83259	518617
2075	83346	518867
2076	83426	519078
2077	83482	519133
2078	83548	519255
2079	83628	519462
2080	83695	519586
2081	83746	519613
2082	83794	519624
2083	83864	519769
2084	83935	519919
2085	84003	520047
2086	84071	520178
2087	84135	520283
2088	84196	520373
2089	84255	520449
2090	84327	520602
2091	84392	520719
2092	84446	520760
2093	84499	520799
2094	84551	520828
2095	84607	520886
2096	84662	520935
2097	84725	521032
2098	84780	521081
2099	84835	521130
2100	84894	521206
2101	84950	521262
2102	85006	521314
2103	85067	521399
2104	85127	521480
2105	85181	521525
2106	85237	521577
2107	85299	521668
2108	85360	521756
2109	85417	521814
2110	85493	521991
2111	85551	522057
2112	85610	522132
2113	85666	522184
2114	85722	522237
2115	85810	522484
2116	85876	522600
2117	85933	522662
2118	85988	522705
2119	86043	522755
2120	86101	522819
2121	86158	522876
2122	86211	522915
2123	86272	522994
2124	86325	523031
2125	86383	523094
2126	86446	523191
2127	86517	523331
2128	86572	523378
2129	86626	523420
2130	86695	523552
2131	86755	523623
2132	86810	523673
2133	86871	523750
2134	86937	523866
2135	87012	524032
2136	87066	524070
2137	87121	524117
2138	87178	524171
2139	87248	524306
2140	87307	524372
2141	87361	524415
2142	87422	524492
2143	87481	524560
2144	87537	524609
2145	87591	524651
2146	87651	524726
2147	87715	524823
2148	87782	524939
2149	87854	525085
2150	87919	525184
2151	87989	525321
2152	88071	525523
2153	88132	525601
2154	88195	525696
2155	88252	525749
2156	88310	525809
2157	88360	525823
2158	88414	525858
2159	88470	525906
2160	88526	525956
2161	88592	526062
2162	88651	526131
2163	88713	526214
2164	88784	526351
2165	88857	526499
2166	88912	526539
2167	88971	526603
2168	89034	526695
2169	89112	526871
2170	89170	526932
2171	89223	526963
2172	89271	526963
2173	89325	526993
2174	89376	527014
2175	89428	527038
2176	89476	527033
2177	89527	527055
2178	89579	527077
2179	89628	527081
2180	89672	527057
2181	89726	527090
2182	89778	527117
2183	89830	527137
2184	89883	527164
2185	89934	527179
2186	89979	527162
2187	90022	527132
2188	90065	527100
2189	90112	527093
2190	90162	527108
2191	90221	527171
2192	90282	527242
2193	90336	527277
2194	90393	527329
2195	90446	527355
2196	90497	527372
2197	90551	527408
2198	90603	527429
2199	90648	527410
2200	90699	527427
2201	90748	527432
2202	90802	527463
2203	90854	527481
2204	90902	527479
2205	90954	527501
2206	91000	527486
2207	91045	527471
2208	91091	527457
2209	91136	527436
2210	91185	527438
2211	91233	527436
2212	91280	527429
2213	91328	527430
2214	91378	527437
2215	91427	527442
2216	91476	527442
2217	91526	527455
2218	91587	527527
2219	91646	527584
2220	91702	527632
2221	91750	527627
2222	91805	527662
2223	91852	527657
2224	91901	527658
2225	91948	527652
2226	91996	527648
2227	92046	527653
2228	92097	527669
2229	92143	527656
2230	92184	527613
2231	92227	527579
2232	92269	527544
2233	92316	527533
2234	92361	527514
2235	92408	527502
2236	92453	527487
2237	92510	527533
2238	92561	527547
2239	92608	527536
2240	92658	527546
2241	92708	527555
2242	92758	527558
2243	92807	527565
2244	92858	527575
2245	92908	527585
2246	92954	527568
2247	93001	527558
2248	93053	527579
2249	93103	527588
2250	93153	527592
2251	93199	527580
2252	93247	527572
2253	93293	527557
2254	93337	527532
2255	93380	527499
2256	93422	527460
2257	93464	527423
2258	93506	527389
2259	93549	527353
2260	93590	527307
2261	93632	527271
2262	93679	527262
2263	93723	527238
2264	93769	527218
2265	93812	527189
2266	93859	527180
2267	93906	527169
2268	93950	527142
2269	93993	527106
2270	94037	527082
2271	94083	527066
2272	94130	527056
2273	94177	527043
2274	94220	527013
2275	94261	526969
2276	94304	526938
2277	94353	526936
2278	94399	526922
2279	94451	526942
2280	94502	526952
2281	94551	526954
2282	94598	526939
2283	94644	526925
2284	94690	526907
2285	94730	526861
2286	94775	526841
2287	94830	526870
2288	94881	526886
2289	94937	526924
2290	94987	526929
2291	95034	526919
2292	95087	526939
2293	95138	526953
2294	95186	526946
2295	95233	526939
2296	95289	526974
2297	95344	527007
2298	95397	527031
2299	95445	527023
2300	95495	527031
2301	95546	527040
2302	95594	527033
2303	95640	527018
2304	95687	527010
2305	95761	527145
2306	95824	527219
2307	95890	527313
2308	95956	527404
2309	96033	527558
2310	96088	527590
2311	96147	527644
2312	96201	527672
2313	96258	527715
2314	96331	527847
2315	96418	528052
2316	96490	528179
2317	96550	528234
2318	96625	528375
2319	96690	528464
2320	96750	528522
2321	96806	528559
2322	96868	528629
2323	96925	528671
2324	96984	528724
2325	97050	528813
2326	97114	528889
2327	97172	528938
2328	97234	529007
2329	97300	529095
2330	97375	529238
2331	97436	529296
2332	97495	529348
2333	97558	529425
2334	97626	529526
2335	97706	529687
2336	97790	529874
2337	97869	530038
2338	97943	530166
2339	98020	530315
2340	98106	530512
2341	98179	530638
2342	98237	530685
2343	98302	530766
2344	98370	530864
2345	98424	530885
2346	98480	530923
2347	98560	531084
2348	98623	531153
2349	98688	531237
2350	98784	531483
2351	98855	531601
2352	98907	531613
2353	98964	531648
2354	99023	531698
2355	99084	531758
2356	99139	531787
2357	99190	531794
2358	99249	531841
2359	99302	531856
2360	99352	531857
2361	99406	531880
2362	99460	531901
2363	99513	531916
2364	99603	532132
2365	99681	532282
2366	99767	532472
2367	99847	532629
2368	99915	532727
2369	99997	532899
2370	100084	533096
2371	100175	533313
2372	100252	533455
2373	100328	533594
2374	100411	533765
2375	100501	533976
2376	100576	534109
2377	100667	534324
2378	100743	534462
2379	100820	534600
2380	100883	534672
2381	100948	534747
2382	101024	534881
2383	101113	535085
2384	101188	535215
2385	101261	535337
2386	101344	535505
2387	101437	535730
2388	101530	535955
2389	101631	536223
2390	101710	536371
2391	101796	536557
2392	101893	536804
2393	102044	537331
2394	102109	537408
2395	102169	537456
2396	102230	537509
2397	102296	537588
2398	102362	537668
2399	102408	537645
2400	102451	537605
2401	102527	537736
2402	102609	537898
2403	102662	537910
2404	102722	537958
2405	102771	537947
2406	102824	537958
2407	102881	537991
2408	102928	537971
2409	102977	537960
2410	103024	537939
2411	103079	537962
2412	103139	538010
2413	103191	538015
2414	103240	538002
2415	103285	537976
2416	103324	537910
2417	103372	537898
2418	103421	537888
2419	103476	537908
2420	103533	537938
2421	103582	537927
2422	103631	537915
2423	103694	537977
2424	103746	537983
2425	103809	538047
2426	103864	538066
2427	103919	538087
2428	103980	538138
2429	104043	538200
2430	104111	538285
2431	104211	538539
2432	104256	538507
2433	104304	538492
2434	104355	538490
2435	104407	538494
2436	104458	538494
2437	104510	538500
2438	104564	538511
2439	104612	538499
2440	104660	538480
2441	104702	538432
2442	104749	538412
2443	104796	538388
2444	104849	538397
2445	104902	538405
2446	104951	538395
2447	105002	538395
2448	105059	538425
2449	105113	538437
2450	105166	538445
2451	105216	538438
2452	105271	538458
2453	105323	538461
2454	105378	538481
2455	105427	538469
2456	105477	538461
2457	105536	538502
2458	105590	538513
2459	105640	538507
2460	105693	538518
2461	105744	538514
2462	105794	538506
2463	105844	538501
2464	105890	538474
2465	105936	538446
2466	105984	538427
2467	106033	538418
2468	106103	538512
2469	106171	538592
2470	106237	538670
2471	106292	538685
2472	106343	538683
2473	106390	538658
2474	106438	538643
2475	106489	538642
2476	106539	538631
2477	106590	538629
2478	106639	538615
2479	106690	538613
2480	106744	538629
2481	106800	538651
2482	106845	538615
2483	106889	538578
2484	106932	538535
2485	106978	538507
2486	107027	538493
2487	107093	538566
2488	107147	538580
2489	107200	538586
2490	107256	538606
2491	107306	538601
2492	107353	538575
2493	107415	538626
2494	107459	538590
2495	107509	538579
2496	107573	538645
2497	107620	538620
2498	107668	538602
2499	107716	538583
2500	107763	538559
2501	107809	538531
2502	107855	538502
2503	107901	538471
2504	107948	538449
2505	107992	538411
2506	108040	538393
2507	108086	538363
2508	108131	538329
2509	108173	538279
2510	108219	538251
2511	108265	538222
2512	108314	538212
2513	108364	538201
2514	108411	538179
2515	108468	538204
2516	108517	538189
2517	108563	538160
2518	108605	538114
2519	108651	538081
2520	108698	538059
2521	108751	538064
2522	108798	538042
2523	108850	538042
2524	108896	538011
2525	108945	537996
2526	108990	537967
2527	109036	537934
2528	109086	537929
2529	109139	537930
2530	109181	537885
2531	109226	537848
2532	109280	537862
2533	109323	537817
2534	109368	537781
2535	109412	537744
2536	109457	537710
2537	109509	537709
2538	109563	537718
2539	109615	537718
2540	109666	537714
2541	109720	537724
2542	109771	537720
2543	109826	537734
2544	109891	537799
2545	109964	537900
2546	110056	538095
2547	110141	538259
2548	110229	538431
2549	110294	538498
2550	110358	538555
2551	110418	538591
2552	110476	538621
2553	110527	538615
2554	110578	538611
2555	110628	538601
2556	110675	538574
2557	110725	538563
2558	110776	538557
2559	110830	538567
2560	110883	538569
2561	110935	538569
2562	110988	538573
2563	111041	538578
2564	111093	538578
2565	111145	538576
2566	111192	538548
2567	111240	538527
2568	111289	538511
2569	111334	538479
2570	111382	538456
2571	111428	538427
2572	111474	538395
2573	111517	538352
2574	111568	538344
2575	111619	538340
2576	111674	538352
2577	111761	538519
2578	111837	538631
2579	111894	538653
2580	111947	538657
2581	111999	538657
2582	112054	538670
2583	112110	538684
2584	112161	538678
2585	112211	538667
2586	112263	538663
2587	112314	538656
2588	112364	538645
2589	112419	538656
2590	112465	538625
2591	112516	538620
2592	112575	538650
2593	112626	538642
2594	112681	538657
2595	112740	538687
2596	112791	538682
2597	112847	538695
2598	112909	538743
2599	112966	538764
2600	113020	538768
2601	113074	538779
2602	113124	538766
2603	113169	538729
2604	113217	538705
2605	113264	538680
2606	113308	538637
2607	113353	538601
2608	113396	538555
2609	113451	538570
2610	113516	538628
2611	113570	538632
2612	113619	538616
2613	113668	538599
2614	113718	538584
2615	113766	538565
2616	113812	538533
2617	113856	538489
2618	113900	538449
2619	113942	538401
2620	113986	538359
2621	114031	538322
2622	114091	538356
2623	114150	538384
2624	114209	538417
2625	114260	538408
2626	114308	538387
2627	114358	538371
2628	114410	538368
2629	114459	538349
2630	114524	538406
2631	114578	538416
2632	114632	538422
2633	114676	538378
2634	114724	538357
2635	114777	538355
2636	114840	538406
2637	114893	538404
2638	114936	538359
2639	114982	538328
2640	115028	538295
2641	115076	538272
2642	115121	538233
2643	115166	538200
2644	115210	538156
2645	115253	538110
2646	115297	538068
2647	115337	538007
2648	115383	537978
2649	115425	537928
2650	115476	537915
2651	115521	537879
2652	115568	537852
2653	115612	537813
2654	115654	537759
2655	115698	537718
2656	115743	537681
2657	115787	537640
2658	115835	537619
2659	115879	537576
2660	115923	537536
2661	115970	537507
2662	116013	537460
2663	116058	537423
2664	116105	537398
2665	116148	537349
2666	116191	537303
2667	116235	537264
2668	116279	537221
2669	116327	537199
2670	116372	537162
2671	116415	537114
2672	116457	537062
2673	116508	537053
2674	116551	537008
2675	116594	536961
2676	116641	536932
2677	116683	536885
2678	116727	536842
2679	116770	536797
2680	116816	536762
2681	116860	536719
2682	116906	536688
2683	116949	536642
2684	116991	536593
2685	117037	536558
2686	117080	536514
2687	117124	536471
2688	117170	536439
2689	117213	536391
2690	117257	536352
2691	117302	536313
2692	117343	536257
2693	117385	536206
2694	117431	536177
2695	117474	536131
2696	117515	536072
2697	117559	536033
2698	117606	536003
2699	117649	535959
2700	117693	535917
2701	117736	535873
2702	117779	535825
2703	117825	535790
2704	117867	535743
2705	117909	535691
2706	117954	535651
2707	117995	535599
2708	118038	535551
2709	118083	535515
2710	118125	535463
2711	118166	535409
2712	118211	535371
2713	118252	535314
2714	118294	535267
2715	118336	535213
2716	118378	535164
2717	118420	535114
2718	118465	535078
2719	118508	535032
2720	118566	535054
2721	118612	535021
2722	118654	534970
2723	118696	534917
2724	118743	534892
2725	118786	534843
2726	118828	534792
2727	118871	534747
2728	118914	534700
2729	118955	534647
2730	119001	534611
2731	119052	534602
2732	119094	534551
2733	119138	534510
2734	119180	534458
2735	119223	534415
2736	119269	534383
2737	119311	534331
2738	119354	534286
2739	119399	534249
2740	119442	534200
2741	119483	534144
2742	119527	534104
2743	119573	534072
2744	119620	534042
2745	119670	534026
2746	119714	533988
2747	119760	533953
2748	119805	533917
2749	119849	533876
2750	119891	533822
2751	119933	533774
2752	119975	533723
2753	120016	533666
2754	120062	533633
2755	120104	533585
2756	120145	533530
2757	120189	533488
2758	120234	533451
2759	120276	533401
2760	120320	533359
2761	120361	533302
2762	120406	533266
2763	120449	533221
2764	120494	533182
2765	120537	533136
2766	120582	533099
2767	120625	533054
2768	120667	533003
2769	120710	532954
2770	120752	532906
2771	120795	532858
2772	120845	532846
2773	120888	532798
2774	120930	532749
2775	120974	532704
2776	121019	532667
2777	121063	532626
2778	121109	532594
2779	121154	532554
2780	121197	532511
2781	121245	532487
2782	121287	532435
2783	121329	532386
2784	121373	532344
2785	121414	532289
2786	121459	532252
2787	121502	532205
2788	121545	532158
2789	121589	532115
2790	121633	532075
2791	121675	532027
2792	121717	531975
2793	121761	531933
2794	121804	531884
2795	121847	531842
2796	121892	531801
2797	121951	531826
2798	121993	531774
2799	122040	531748
2800	122083	531700
2801	122126	531654
2802	122169	531607
2803	122210	531553
2804	122253	531510
2805	122298	531468
2806	122342	531427
2807	122385	531382
2808	122428	531335
2809	122475	531307
2810	122517	531257
2811	122561	531215
2812	122604	531171
2813	122647	531121
2814	122690	531075
2815	122732	531025
2816	122773	530973
2817	122817	530928
2818	122859	530878
2819	122900	530827
2820	122943	530781
2821	122985	530730
2822	123034	530710
2823	123080	530676
2824	123124	530632
2825	123172	530608
2826	123225	530604
2827	123274	530586
2828	123321	530555
2829	123365	530516
2830	123409	530473
2831	123452	530427
2832	123497	530389
2833	123541	530345
2834	123583	530296
2835	123627	530257
2836	123669	530206
2837	123713	530165
2838	123758	530126
2839	123800	530076
2840	123844	530035
2841	123888	529991
2842	123930	529941
2843	123972	529890
2844	124019	529862
2845	124063	529818
2846	124104	529764
2847	124149	529726
2848	124189	529669
2849	124232	529622
2850	124276	529579
2851	124320	529538
2852	124363	529492
2853	124404	529439
2854	124448	529397
2855	124491	529350
2856	124534	529304
2857	124578	529263
2858	124623	529223
2859	124668	529188
2860	124710	529137
2861	124752	529087
2862	124795	529039
2863	124837	528991
2864	124879	528938
2865	124921	528889
2866	124963	528839
2867	125006	528793
2868	125049	528747
2869	125093	528703
2870	125134	528649
2871	125178	528609
2872	125220	528559
2873	125262	528508
2874	125306	528467
2875	125349	528418
2876	125392	528375
2877	125438	528341
2878	125479	528285
2879	125521	528236
2880	125564	528188
2881	125607	528143
2882	125652	528104
2883	125695	528059
2884	125737	528012
2885	125780	527963
2886	125824	527921
2887	125866	527871
2888	125911	527833
2889	125956	527795
2890	125998	527745
2891	126048	527732
2892	126091	527682
2893	126133	527634
2894	126179	527598
2895	126223	527556
2896	126271	527531
2897	126313	527483
2898	126357	527441
2899	126398	527387
2900	126444	527352
2901	126488	527311
2902	126530	527261
2903	126572	527211
2904	126615	527164
2905	126656	527111
2906	126713	527123
2907	126754	527069
2908	126796	527019
2909	126838	526967
2910	126883	526930
2911	126926	526884
2912	126970	526841
2913	127016	526810
2914	127058	526760
2915	127101	526711
2916	127145	526669
2917	127187	526621
2918	127232	526583
2919	127275	526537
2920	127318	526490
2921	127360	526441
2922	127404	526398
2923	127446	526350
2924	127488	526300
2925	127532	526257
2926	127589	526267
2927	127633	526228
2928	127708	526312
2929	127772	526352
2930	127824	526345
2931	127877	526339
2932	127926	526318
2933	128023	526492
2934	128098	526578
2935	128196	526759
2936	128250	526759
2937	128333	526876
2938	128381	526849
2939	128425	526804
2940	128471	526772
2941	128536	526815
2942	128584	526790
2943	128632	526763
2944	128674	526714
2945	128715	526656
2946	128758	526614
2947	128803	526572
2948	128846	526528
2949	128900	526524
2950	128950	526508
2951	128994	526464
2952	129039	526426
2953	129081	526376
2954	129123	526325
2955	129166	526277
2956	129208	526229
2957	129250	526177
2958	129295	526139
2959	129352	526148
2960	129394	526098
2961	129436	526050
2962	129480	526004
2963	129522	525955
2964	129579	525967
2965	129622	525918
2966	129664	525869
2967	129709	525829
2968	129750	525775
2969	129794	525732
2970	129839	525693
2971	129880	525641
2972	129924	525597
2973	129967	525551
2974	130018	525535
2975	130061	525491
2976	130106	525452
2977	130149	525404
2978	130198	525383
2979	130246	525356
2980	130287	525303
2981	130330	525253
2982	130374	525211
2983	130425	525197
2984	130481	525205
2985	130527	525167
2986	130569	525119
2987	130621	525110
2988	130675	525107
2989	130716	525050
2990	130759	525006
2991	130802	524960
2992	130844	524907
2993	130887	524860
2994	130931	524817
2995	130978	524789
2996	131031	524782
2997	131077	524746
2998	131118	524694
2999	131159	524638
3000	131202	524590
3001	131247	524551
3002	131290	524505
3003	131335	524469
3004	131386	524453
3005	131431	524414
3006	131477	524379
3007	131537	524402
3008	131602	524442
3009	131653	524427
3010	131701	524400
3011	131749	524372
3012	131801	524363
3013	131848	524332
3014	131893	524291
3015	131938	524252
3016	131981	524207
3017	132025	524165
3018	132069	524123
3019	132111	524072
3020	132153	524020
3021	132223	524079
3022	132275	524071
3023	132324	524046
3024	132380	524052
3025	132432	524041
3026	132480	524012
3027	132525	523975
3028	132570	523935
3029	132615	523895
3030	132660	523858
3031	132725	523898
3032	132777	523884
3033	132848	523950
3034	132892	523906
3035	132934	523856
3036	132989	523858
3037	133034	523816
3038	133077	523770
3039	133120	523722
3040	133162	523673
3041	133203	523619
3042	133255	523606
3043	133303	523577
3044	133351	523551
3045	133410	523567
3046	133465	523567
3047	133524	523585
3048	133580	523586
3049	133635	523589
3050	133684	523565
3051	133731	523533
3052	133788	523541
3053	133852	523574
3054	133918	523617
3055	133971	523611
3056	134019	523583
3057	134062	523535
3058	134104	523483
3059	134151	523454
3060	134192	523400
3061	134236	523355
3062	134278	523305
3063	134323	523267
3064	134370	523234
3065	134438	523283
3066	134482	523241
3067	134527	523201
3068	134570	523152
3069	134613	523105
3070	134656	523058
3071	134695	522998
3072	134736	522942
3073	134775	522878
3074	134814	522818
3075	134853	522755
3076	134893	522696
3077	134933	522637
3078	134974	522580
3079	135018	522538
3080	135058	522478
3081	135099	522426
3082	135137	522360
3083	135178	522305
3084	135217	522240
3085	135263	522204
3086	135301	522139
3087	135341	522080
3088	135381	522021
3089	135424	521977
3090	135468	521934
3091	135510	521880
3092	135549	521819
3093	135590	521764
3094	135630	521705
3095	135674	521663
3096	135716	521613
3097	135756	521552
3098	135796	521495
3099	135836	521436
3100	135876	521377
3101	135920	521336
3102	135962	521283
3103	136001	521223
3104	136041	521165
3105	136083	521112
3106	136120	521043
3107	136160	520984
3108	136203	520938
3109	136243	520880
3110	136279	520805
3111	136338	520818
3112	136378	520761
3113	136419	520705
3114	136461	520654
3115	136500	520593
3116	136541	520538
3117	136583	520490
3118	136631	520461
3119	136674	520414
3120	136721	520380
3121	136762	520327
3122	136804	520278
3123	136847	520230
3124	136890	520182
3125	136943	520174
3126	137001	520184
3127	137058	520189
3128	137116	520200
3129	137167	520185
3130	137223	520187
3131	137283	520204
3132	137331	520176
3133	137374	520128
3134	137415	520075
3135	137463	520046
3136	137507	520003
3137	137552	519962
3138	137597	519924
3139	137648	519909
3140	137696	519881
3141	137741	519841
3142	137784	519793
3143	137826	519743
3144	137870	519700
3145	137911	519643
3146	137957	519607
3147	138001	519566
3148	138046	519525
3149	138090	519483
3150	138132	519433
3151	138174	519381
3152	138216	519332
3153	138258	519280
3154	138302	519235
3155	138358	519240
3156	138414	519242
3157	138472	519249
3158	138519	519218
3159	138565	519182
3160	138610	519142
3161	138657	519108
3162	138715	519119
3163	138798	519221
3164	138868	519275
3165	138923	519274
3166	138971	519245
3167	139019	519216
3168	139066	519185
3169	139126	519200
3170	139171	519160
3171	139216	519120
3172	139258	519070
3173	139299	519017
3174	139342	518967
3175	139391	518944
3176	139438	518910
3177	139479	518857
3178	139518	518794
3179	139557	518733
3180	139598	518676
3181	139638	518621
3182	139678	518560
3183	139725	518530
3184	139765	518471
3185	139804	518408
3186	139846	518357
3187	139886	518298
3188	139926	518240
3189	139966	518184
3190	140007	518126
3191	140047	518071
3192	140085	518006
3193	140125	517947
3194	140168	517899
3195	140208	517840
3196	140248	517784
3197	140290	517730
3198	140329	517670
3199	140368	517608
3200	140410	517557
3201	140450	517499
3202	140490	517441
3203	140528	517376
3204	140567	517315
3205	140607	517257
3206	140646	517195
3207	140686	517138
3208	140725	517076
3209	140764	517014
3210	140804	516954
3211	140841	516886
